region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,total_days,yield_kg_per_hectare,NDVI_index,crop_disease_status,crop_duration_days,Stress_Index,water_index,Fertility_Index,temp_humidity_index
Central USA,Wheat,-1.073989101286524,-0.8102603897061148,-1.363465131181647,0.9083850403375547,-1.6915588907240133,-1.6450747445154579,Sprinkler,Mixed,0.39752311951480124,-1.459725347415021,-0.8847473642677126,1.4720368984026226,Severe,-1.459725347415021,-1.2427670993465154,-0.34062652341314625,-1.1607419708437992,-1.7983797232455903
North India,Maize,0.5729702574990339,0.6427995099736141,1.1517181395748362,-1.3877690697640863,-0.9272816182236449,1.692246958372593,Manual,Inorganic,0.8645711979526439,-0.3275085936231609,-0.5116154590301982,0.6730713801566462,Moderate,-0.3275085936231609,0.9594762026830778,-0.7848442832591489,0.7406430208927924,-0.02929128133896238
East Africa,Cotton,-0.9970652509959409,-1.1179671919912333,-0.5100993786035546,0.7119041453104651,-0.7809888308219644,1.1596956228053505,Sprinkler,Organic,0.1753720042838145,1.3410213593332645,-0.8348776859465307,-0.01175620691133337,Mild,1.3410213593332645,-0.8422182576079438,-0.355753094916373,-1.1352771119835965,-0.8487891045158631
North India,Soybean,1.305719241677279,0.8992218452112123,-0.9161966775277781,0.6724418090999503,0.5274429219201686,0.11826189991829951,Sprinkler,Organic,0.15110976644288762,0.32798531646686335,-1.20723397321665,-1.3243424154582943,Severe,0.32798531646686335,-0.7230606879481106,1.5086494801092132,1.586598395680431,-0.3272033171480374
North India,Rice,-1.0355271761412324,-1.6479066848156054,-1.410250534283516,-1.1601336987813267,-1.6136272189305947,0.4851305977535103,Sprinkler,Mixed,0.035105941765956154,0.4471660273923223,-0.8601491944446171,-1.666756208992284,Mild,0.4471660273923223,-0.5458955362602352,-1.1562133446509981,-1.243512364273266,-1.7796058188825166
South USA,Wheat,-0.036503325572508086,0.4376616417835347,-0.459571143253536,0.7502587668203341,1.3211154741320896,1.1241922004342009,Drip,Mixed,-0.7299127451557695,-1.5193157028777504,1.1122046802687706,-1.3814113810472926,Mild,-1.5193157028777504,-0.36703326866878955,0.46414483803496037,0.06394962912772889,0.5408333064894579
East Africa,Cotton,-0.9980514542047947,0.044480727752548736,-0.878768355046283,0.3412351136067873,-1.1111730192098699,0.8697510067742965,Sprinkler,Mixed,-1.2765712915091534,-0.4466893045486199,0.5668344466233877,-1.1531355186912993,Mild,-0.4466893045486199,-0.9086194342036065,-0.5123235044764849,-0.9690907662824589,-1.2519254977214442
East Africa,Cotton,0.08973068516075632,0.5060409311802279,0.1879388356763327,0.2533102592430083,1.4687754838459361,1.408219579403397,Manual,Inorganic,-0.22950408968665278,1.3410213593332645,0.7419877348647627,0.9013472425126396,Moderate,1.3410213593332645,0.14361042768391175,0.22245647443936795,0.2084957197271662,1.2336859885601132
Central USA,Cotton,-0.10750995660996913,-0.39998465332595595,0.9084340434451174,1.5792447559163074,0.314156241222392,0.0472550551760005,Manual,Organic,-0.611634335681251,1.4602020702587233,-0.6591107219507334,0.21651965544466006,Mild,1.4602020702587233,-0.5131672307821086,0.9422141767345462,-0.19390459491498868,0.9050043537490008
North India,Wheat,-0.06313081221155598,-1.2205361260862737,-0.8188830390758904,1.2562074563404089,-0.8684910588005397,-0.8817511635357442,Manual,Organic,0.30957250734144154,0.9834792265568876,-1.4695121720372628,1.1296231048686332,Severe,0.9834792265568876,-1.067869363331089,0.77565608897516,-0.33723195314642146,-1.0772211051326164
East Africa,Maize,-1.5227115613149242,1.0188856016554257,-0.3828430821664706,0.8770921000443045,1.4284424256370614,-0.6036410216284068,Sprinkler,Inorganic,1.5370901031058357,1.162250292945076,-0.9597692252458432,-1.5526182778142874,Severe,1.162250292945076,-0.28139745641779584,-0.7432271964395428,-1.388619810387663,0.6806001264214151
Central USA,Soybean,0.2978195622288716,-0.6393121662143813,0.8017633243728557,-1.2930594628588505,0.580080980938531,1.7455020919293172,Sprinkler,Mixed,0.32625279585707867,-0.1487375272349725,-0.744761106064484,-0.06882517250033172,Severe,-0.1487375272349725,1.7617496134012476,-0.7931174109671891,0.12642406618868868,1.0501318461851765
East Africa,Cotton,-0.7455834327382659,-0.38288983097678303,-0.18447297301454516,0.5924094219782746,0.8822371119270478,-0.08292416018488129,Sprinkler,Inorganic,-0.287885099491383,0.32798531646686335,0.367406872984862,-0.8107217251573094,Severe,0.32798531646686335,-0.2827282476913487,-0.20573244596441143,-0.7922563928133467,0.4853796806075288
Central USA,Soybean,-1.3422363740947103,0.5402305758785737,-0.22564412774419043,-0.6176304241399331,-0.62580909839121,0.31353072295962114,Drip,Inorganic,-1.0589693458733405,1.3410213593332645,1.6430427311184586,1.4149679328136242,Mild,1.3410213593332645,-0.05599653349302269,-1.0826169837882071,-1.2504908996750292,-0.5799244336715098
South India,Maize,-1.113437229640669,0.7453684440686531,-1.4888500114946566,0.7368277260750009,-0.891733838107349,0.4141237530112118,Sprinkler,Inorganic,-1.5897057986436158,-1.340544636489562,-0.692479341097448,0.10238172426666334,Mild,-1.340544636489562,-1.0847822423485367,-0.44225032340836795,-0.9886628694869386,-1.4627701192288625
East Africa,Soybean,0.9378654447748755,0.1299548394984148,0.521050905761641,1.6116454109102034,0.6532273746393708,0.5798063907432423,Sprinkler,Mixed,1.4544468554601788,-0.8042314373249967,-1.1520457716904744,-0.8107217251573094,Severe,-0.8042314373249967,-0.5664130847620524,2.0686732197177564,0.9570898894504484,0.8885473400878392
North India,Wheat,-0.31066781763381623,-0.8273552120552877,1.378159490587883,0.461699087302043,1.2315624126852662,-1.7279160633814732,Sprinkler,Organic,1.7061675730597952,-1.4001349919522914,1.3488619163422506,-1.0960665531023013,Severe,-1.4001349919522914,0.4156063104463277,0.06265936104390843,-0.47247579196243267,2.1101493711077612
East Africa,Wheat,-1.514821935644095,1.3949716933372371,-0.6691697491499091,-0.12746666910406476,0.8220793301917776,-1.7279160633814732,Manual,Inorganic,0.4968466556760958,-0.7446410818622673,1.035273605832437,1.7003127607586161,Severe,-0.7446410818622673,-0.03532635814435746,-1.0254783623895154,-1.3431884222111536,0.04556675225503982
East Africa,Maize,-0.872803646680384,-0.5880276991668625,-0.33980051131275096,-1.3481682692159906,0.7721757157977461,0.05317229223785862,Sprinkler,Inorganic,-0.8163469674640715,-0.6254603709368083,1.3688489947328113,0.5018644833896512,Mild,-0.6254603709368083,1.5731809079264185,-1.1847438202884073,-0.9440439695557659,0.2829900970612932
South India,Maize,0.7248455516624924,1.3265924039405441,1.5933723448564805,-0.3346093181248722,1.3846913116477737,0.940757851516595,Sprinkler,Inorganic,-1.4054644300390773,-1.340544636489562,-1.1049461575385604,1.3008300016356276,Severe,-1.340544636489562,1.1235267718302422,0.16647282877459926,1.0991128347352774,2.4487752744687534
South USA,Maize,-0.1223030047427734,1.4462561603847575,1.5353584450101638,1.4071335843034303,-0.7864577200706256,0.9703440368258867,Drip,Organic,-1.0066538955288418,-0.7446410818622673,0.3319756214413393,0.6160024145676479,Moderate,-0.7446410818622673,-0.6489532704071918,0.8157552146846334,0.19915210490579602,0.3163788938037089
North India,Cotton,-1.1893748767223982,1.138549358099639,-0.05534526045338682,0.42514450218072375,-1.0933991291517213,-0.4202066727108009,Sprinkler,Organic,-1.0779242191865646,-0.20832788269770194,0.8738342660475278,-0.9819286219243045,Mild,-0.20832788269770194,-0.7336683692094147,-0.6212221961552621,-1.01791983257583,-0.8104640201829111
South India,Wheat,-1.0404581921855005,1.5146354497814507,-0.1657588117737979,0.31257299572757097,0.6286173730203966,1.2839576011043732,Sprinkler,Inorganic,-0.2552827173926376,1.043069582019617,1.0776683725337806,0.21651965544466006,Severe,1.043069582019617,-0.19802182565607826,-0.5550966166262824,-0.8048868918999422,0.32516312381665885
East Africa,Wheat,-0.09271690847716486,1.0701700687029458,-1.651663214289161,1.6238302726173097,0.050965946130583,-0.3906204874015098,Drip,Mixed,-0.3151801170624257,-1.0425928591759146,-0.7399965956933442,-0.7536527595683113,Mild,-1.0425928591759146,-1.1364166112307426,0.986811242293304,0.14793284591978012,-1.1178433644910597
South USA,Maize,0.4644879045251347,-1.562432573069738,0.12431068745779074,-1.330998691355977,1.1139812938390559,-0.18943442729832954,Drip,Organic,1.0200011591210816,-1.2809542810268326,-0.3926305488672009,0.2735886210336584,Mild,-1.2809542810268326,1.678645698322766,-0.7710665829071902,0.029000816567416356,0.9130855904511586
South USA,Wheat,-0.7889763739278256,0.6086098652752668,1.5840152642361072,0.9337240141148329,0.7332098799010374,-1.3551301284844037,Drip,Mixed,-0.10364373088684457,0.20880460554140437,0.6786171899462892,1.529105863991621,Severe,0.20880460554140437,0.0683506756277196,-0.07858410908530833,-0.6725547155049458,1.81130830872791
East Africa,Cotton,-1.5000288875112908,-1.1692516590387534,-0.5568847817054237,1.1927907897284231,1.2260935234366055,-1.2190336760616645,Sprinkler,Organic,0.987398777022336,-0.6254603709368083,-0.6774783782115684,-1.0960665531023013,Mild,-0.6254603709368083,-0.5044221158883953,-0.6314560746525986,-1.5826360943686104,0.39323776983213643
South India,Wheat,0.4970326104173043,-0.8786396791028079,-0.09464499905895637,1.1376819833712835,0.13573372948482842,-1.7752539598763393,Sprinkler,Organic,-0.8967156303121419,-0.02955681630951353,-0.3343824918432807,1.3008300016356276,Moderate,-0.02955681630951353,-0.6926765907146791,1.221792720719344,0.24419645322725406,0.03441166236532646
East Africa,Soybean,1.178499027735161,-1.0324930802453671,-1.118309618927853,-1.6327124829444395,-0.5294199253835604,-1.2782060466802467,Drip,Mixed,0.33535113504742636,-0.5062796600113494,1.405158143536133,-1.1531355186912993,Moderate,-0.5062796600113494,0.2812257531833385,-0.8493729720385996,0.8062329810617792,-1.0597597868634319
East Africa,Soybean,0.3234608456590661,0.1641444841967621,1.8067137830010038,0.7704745601071242,-0.4911377006429341,-1.6628264557010328,Manual,Inorganic,-0.3788684913948588,-1.5193157028777504,0.8530459998664717,-1.3243424154582943,Moderate,-1.5193157028777504,-0.3109427375185752,0.7806923317640474,0.3585460488759204,0.7667648017208564
Central USA,Soybean,-0.22388193525469713,-1.0324930802453671,-1.0284816449722642,-1.621912264613141,0.23075568018031156,1.6863297213107349,Drip,Inorganic,0.8334852057189561,0.9238888710941581,-0.7536082648574061,0.38772655221165514,Mild,0.9238888710941581,1.1178256164656013,-1.1599537558867214,-0.43735266374221127,-0.5800960994601507
East Africa,Soybean,0.06113079210400121,0.7453684440686531,0.05132545861887482,0.9736017433380899,1.2978726948252812,-0.9645924824017595,Manual,Organic,-1.6314065199327088,0.6259370937805107,0.9835884700710896,-0.2971010348563245,Moderate,0.6259370937805107,-0.2974264449173934,0.7003002898873832,0.2358839598517839,0.983453428527194
Central USA,Soybean,1.1301750705013331,-1.0324930802453671,0.5865504701042574,0.5651319474748661,-0.8527680022106396,-1.550398951525726,Manual,Mixed,0.23981857354877664,0.8047081601686992,-0.5964561320790861,-1.6096872434032858,Mild,0.8047081601686992,-0.6670491899336177,1.2616541128739878,0.7633808737513744,-0.2794407965530142
South India,Maize,1.2258367817601348,1.3949716933372371,-0.01791693797189166,-0.18077543907265492,-1.600638606965025,-1.3137094690513964,Sprinkler,Mixed,-0.06497578932786724,-0.02955681630951353,0.9401453406226082,0.04531275867766499,Moderate,-0.02955681630951353,-0.8001062938041753,0.5987285498670816,1.670088210519859,-1.1540815743470185
East Africa,Soybean,-1.58681476989041,0.21542895124428235,-0.5699846945739471,1.3481477764940293,0.9977673973050113,-1.556316188587584,Sprinkler,Inorganic,1.2315375452966626,0.6259370937805107,0.08878103392838783,0.33065758662265676,Moderate,0.6259370937805107,-0.6019647487842482,-0.6720702722375957,-1.5310002505004399,0.23777607657907526
Central USA,Wheat,-0.7150111332638035,-1.4598636389746988,1.471730296791621,-0.5370441796679344,1.1126140715268908,-0.7160685258037133,Manual,Organic,-1.2538254435332843,-1.0425928591759146,1.3811906960161944,1.357898967224626,Mild,-1.0425928591759146,1.420766261990583,-0.737888005181007,-0.9448860028282055,2.0802480584612626
South India,Maize,1.5364907925490272,0.7453684440686531,0.1486390970707625,0.8611687012225178,-1.2328558049925762,1.3017093122899486,Sprinkler,Organic,0.835759790516543,0.9238888710941581,1.215685754358237,0.6160024145676479,Severe,0.9238888710941581,-0.9454575444828612,1.8990093416131604,1.7740217068633108,-0.807139837649275
Central USA,Cotton,1.4171602042777383,-1.3914843495780058,1.0562759172470235,0.757458912374533,-1.645756943266478,0.8993371920835881,Sprinkler,Inorganic,-0.9528220553192853,0.26839496100413385,-0.6446382020756066,-1.2102044842802975,Severe,0.26839496100413385,-0.8877287269758761,1.6880112428833343,0.8903063101864946,-0.7163417792425016
North India,Soybean,0.28006790446950636,-1.4085791719271787,0.21975290978560402,0.07829133654093563,-0.7960282762557823,1.556150505949853,Manual,Mixed,-0.8011830688134923,0.5663467383177813,1.3092116439870747,1.357898967224626,Severe,0.5663467383177813,-0.519250992947825,0.226635197076842,-0.08663251050888152,-0.4424948175626267
North India,Cotton,-1.4664979784102674,-0.297415719230917,-1.1407666124167504,0.24015614717283684,0.3039020738811523,1.177447333990925,Sprinkler,Mixed,-0.4236019924140677,-1.0425928591759146,0.6977689874488865,1.4149679328136242,Severe,-1.0425928591759146,-0.5673056085250385,-0.8855569637201763,-1.4638000863543317,-0.6224378047804567
East Africa,Rice,-1.3313881387973205,0.9846959569570783,0.8036347404969301,-1.4866326067967444,-0.6613568785075059,0.49696507187722705,Sprinkler,Inorganic,-0.8459165698327012,1.5197924257214528,1.3209993324366036,0.6730713801566462,Moderate,1.5197924257214528,1.8192188434396543,-1.3682790227321178,-1.1884847512936545,0.0038898037821625906
Central USA,Cotton,0.03055849262953854,-1.528242928371392,-1.3877935407946187,-0.16651361230183725,1.168670186325666,-0.7929926076078704,Manual,Mixed,0.3239782110594917,-0.2679182381604314,1.054570298999273,-1.495549312225289,Moderate,-0.2679182381604314,-0.3555782749218039,-0.10657348285973292,-0.3276490236055158,-0.3706861419218379
East Africa,Cotton,-0.2682610796531103,-0.3316053639292628,0.5135652412653421,0.07344508472560932,1.6061813262185418,-0.4320411468345177,Manual,Organic,1.1405541533931873,1.2218406484078055,1.6091030525891559,0.5589334489786496,Severe,1.2218406484078055,0.48429494449331817,-0.14073080910634772,-0.33116340457943466,1.6438067099251208
East Africa,Cotton,-1.2574228981332984,0.2838082406409755,-0.5924416880628438,-1.4853864277585176,-0.20060295930782088,-0.6983168146181389,Sprinkler,Organic,0.4043468739075622,0.5067563828550518,0.897026095600072,-1.495549312225289,Mild,0.5067563828550518,1.1910879276569237,-1.3483366936294858,-1.1946153444175571,-0.5322208609575042
South India,Soybean,1.4654841615115661,0.42056681943436025,-1.810733584835516,-1.3154906855469326,-1.2123474703100972,0.09459295167086651,Sprinkler,Mixed,0.33535113504742636,0.8047081601686992,1.2586941968140022,-0.696583793979313,Severe,0.8047081601686992,-0.6816303688916764,-0.4509267060027887,1.5832036720662785,-1.7815029050804212
Central USA,Wheat,0.35995036438665,0.33509270768849425,0.09998227784481899,1.1108199018806173,1.1919129656324745,-1.574067899773159,Drip,Organic,0.7629730769937624,1.5197924257214528,-0.770578104122057,-0.3541700004453229,Moderate,1.5197924257214528,-0.37383574104811546,1.0728453889116112,0.439638284765928,0.9492224338495558
South USA,Cotton,-0.3353228978551569,0.11286001714924188,0.6688927795635473,-0.1795292600344281,-1.0790432948739868,-0.42612390977265957,Manual,Inorganic,-1.11052660128531,-1.2809542810268326,-1.6931628914267363,-0.06882517250033172,Severe,-1.2809542810268326,-0.3463555956813518,-0.334471480975059,-0.305066282139225,-0.4194633228337123
South India,Wheat,-1.1785266414250082,1.0017907793062528,1.4081021485730798,1.2699154257609029,0.6545945969515358,1.508812609454987,Sprinkler,Inorganic,0.10106890089597619,-0.089147171772243,-0.42110680852727056,0.2735886210336584,Mild,-0.089147171772243,-0.13431311458972883,-0.29713804143324063,-1.0237269076529536,1.5954419650321272
East Africa,Maize,-0.23374396734323352,0.11286001714924188,-0.43711414976463864,1.5629059640817784,0.2198179016829899,0.7099856061041241,Drip,Mixed,0.006294534329855559,-1.2213639255641031,0.7567074296965314,0.9584162081016381,Severe,-1.2213639255641031,-0.8293663017289747,0.7997085321058445,-0.20479489190520878,-0.15569764369743577
East Africa,Wheat,0.15482009694509571,0.33509270768849425,-0.8937396840388815,0.359789334842608,0.546584034290482,0.5798063907432423,Manual,Mixed,-1.457021685451047,1.162250292945076,-1.6959585254191047,0.787209311334643,Severe,1.162250292945076,-0.5601008177074132,0.3448280637137142,0.23315399934745273,-0.29868289844404056
Central USA,Maize,-0.6538665343148785,-1.630811862466431,1.6439005802064999,0.7708899531198665,0.7626051596125895,0.20702045584617287,Drip,Mixed,-0.022516873106245304,-1.57890605834048,0.5048787652498322,-0.7536527595683113,Severe,-1.57890605834048,0.1716158638928777,-0.04195907705168293,-0.9226770059547694,1.8883432318064053
South India,Soybean,-1.3866155184931237,0.9334114899095596,-0.8675398583018347,0.30828060126256757,-0.7816724419780473,-0.8817511635357442,Drip,Mixed,-1.0407726674926452,-1.2213639255641031,0.5145441583819841,0.6730713801566462,Severe,-1.2213639255641031,-0.7940140685862287,-0.8073098767779404,-1.252844161083795,-1.0537148409836101
South India,Soybean,1.3234708994366442,-0.570932876817688,-1.4944642598668805,-1.3211677233877437,1.470142706158101,-1.2486198613709556,Sprinkler,Inorganic,0.9919479466175101,-0.089147171772243,0.7424394684062122,-0.525376897212318,Moderate,-0.089147171772243,0.4686030176390982,-0.5003588067457512,1.0950105077220058,-0.3175183396153388
North India,Wheat,-1.0730028980776702,-0.38288983097678303,-0.6822696620184325,0.7595358774382444,0.8494237764350828,0.10051018873272463,Sprinkler,Mixed,0.7705550263190521,-1.2213639255641031,0.07572337759817949,-0.18296310367832844,Moderate,-1.2213639255641031,-0.5024857594853465,-0.3994492570112845,-1.1012382862580605,0.05155434343981778
East Africa,Wheat,-1.3156088874556624,0.061575550101721645,-0.4857709689905828,1.099050433186253,0.3640598556164225,0.5206340201246601,Manual,Inorganic,-0.7147488465051902,0.6855274492432402,0.25892263684198036,0.787209311334643,Mild,0.6855274492432402,-0.6574094094229243,-0.48799151887294046,-1.2786768555314318,-0.09833856739124197
East Africa,Maize,0.6873698297260543,1.651394028574837,-0.6373556750406385,-1.7868232906718184,-1.6936097241922612,-1.550398951525726,Sprinkler,Organic,0.15565893603806158,-0.4466893045486199,-0.9846571863974155,0.38772655221165514,Severe,-0.4466893045486199,0.1779842196916756,-1.0917870964673586,1.1527784219654342,-1.4870952809682307
East Africa,Rice,1.6291938941812687,0.4376616417835347,0.8391916468543509,-1.408123327388457,1.204901577598044,-1.3314611802369707,Sprinkler,Organic,0.7364362543552485,-0.02955681630951353,0.5190529705221149,-0.7536527595683113,Severe,-0.02955681630951353,2.058507104924244,-0.5018627382524279,1.75561220047534,1.6102530184344517
Central USA,Maize,-1.0927269622547429,-1.4940532836730447,1.0974470719766682,-0.4982741651453236,-0.5854760401823352,-1.579985136835017,Manual,Organic,-0.13321333325547424,0.5663467383177813,-0.39410507533268796,-0.24003206926732615,Severe,0.5663467383177813,0.3268179405471554,-0.9140211048734127,-1.2703170901125962,0.24499022181517524
South USA,Maize,-1.2948986200697363,-1.4940532836730447,0.32829504498194007,-0.9558988008497148,-0.19855212583957293,1.3904678682178226,Sprinkler,Mixed,0.5484039110880654,-0.3275085936231609,-0.8243514421033142,-1.7238251745812825,Severe,-0.3275085936231609,0.7795722063357378,-1.1760094300068775,-1.4414197283236976,0.07938750154451049
South USA,Cotton,-0.2574128443557204,0.7453684440686531,1.2303176167859766,-1.580788356351657,-0.9505243975304541,-0.42612390977265957,Sprinkler,Organic,0.298957778286036,0.8047081601686992,-0.7002866604175987,-1.438480346636291,Moderate,0.8047081601686992,1.6474082471282905,-1.1425483709382824,-0.0962139627984324,-0.00726628184878521
North India,Cotton,0.9733687602936061,-0.7589759226585946,-1.0509386384611616,0.09601477175127214,1.5849893803799806,0.5502202054339512,Manual,Mixed,-0.3060817778720781,0.8642985156314286,-0.5078907881318294,-1.0960665531023013,Severe,0.8642985156314286,-0.30508077696184316,0.7038074808322324,0.7108852695945022,0.1554583479608132
South India,Wheat,0.8323417014275374,0.2838082406409755,0.019511384509604164,-1.6052965441034504,0.12547956214358874,-0.6983168146181389,Sprinkler,Organic,-1.5100953307280747,1.2218406484078055,0.7254355360440935,0.5589334489786496,Severe,1.2218406484078055,1.4462557962288736,-0.903307001096668,0.8995524264184246,0.10861987523040016
East Africa,Rice,0.9063069420915594,-0.9470189684995011,-1.5412496629687495,0.7224274349666027,-0.0515757272818099,-1.7279160633814732,Drip,Organic,0.756149322601002,-1.102183214638644,0.42422301991512984,0.38772655221165514,Severe,-1.102183214638644,-0.9981828439126228,1.2277883294842362,0.5914081344920848,-1.0894754933440216
North India,Wheat,0.06408940173056185,0.9846959569570783,-0.9854390741185446,0.961278417293403,-0.26554601913566944,1.0886887780630512,Sprinkler,Inorganic,-1.2242558411646547,0.26839496100413385,-1.2645189002371016,-1.5526182778142874,Mild,0.26839496100413385,-0.9306217075429929,0.6944134542824553,0.29563582266518856,-0.8293211685130986
Central USA,Wheat,-1.234740224329665,-1.2718205931337925,-0.2574582018534611,0.5868708484750443,0.1692306761328764,-0.23677232379319554,Drip,Organic,-1.2955261648223775,-0.3275085936231609,0.9185729331997894,-1.7238251745812825,Severe,-0.3275085936231609,-0.4733290511415377,-0.5972539656318585,-1.3631785875491431,-0.05924696145680543
East Africa,Maize,-0.2150061063750145,1.0017907793062528,1.0806043268599954,0.5733013433921306,-1.0175182908265505,0.47921336069165216,Sprinkler,Inorganic,-0.8201379421267164,0.8642985156314286,-1.6044611750896078,-1.438480346636291,Moderate,0.8642985156314286,-0.5573931415026895,0.2049192951861405,0.002441314453041761,-0.14840861872058306
Central USA,Cotton,-1.6361249303330914,-0.9470189684995011,-1.3709507956779459,0.011966918839754648,-1.3955552601402392,-0.5089652286386749,Sprinkler,Inorganic,0.9911897516849807,-0.7446410818622673,-1.5517873395016906,1.5861748295806193,Severe,-0.7446410818622673,-0.9777010634314677,-1.0639073005433717,-1.6821791996845339,-1.6519908258149232
South USA,Rice,-1.1006165879255718,1.41206651568641,-1.6086206434354415,-0.5626600821203738,-1.0058969011731465,-0.8995028747213192,Sprinkler,Organic,-1.2803622661717982,-1.102183214638644,-1.1938950488323314,1.357898967224626,Severe,-1.102183214638644,-0.7532391729728133,-0.9434621052737973,-0.8854783395805523,-1.5827163116131788
East Africa,Soybean,-0.5266463203727607,-1.066682724943713,0.7231638471617153,-0.69600123921064,0.940344060194071,-0.633227206937698,Drip,Organic,0.8804932915357523,1.6389731366469118,-0.980412595762661,-0.24003206926732615,Mild,1.6389731366469118,1.1123323834225074,-0.7283883892466126,-0.7121598243367147,1.2880347399694436
East Africa,Cotton,-1.0374995825589395,-0.4683639427226491,-0.09838783130710649,-1.1512719811761585,-0.4966065898915949,-0.8344132670408783,Manual,Organic,-1.5275338141762407,-0.7446410818622673,-1.267340104052571,-0.525376897212318,Moderate,-0.7446410818622673,0.614008884265779,-1.1532642590286837,-1.0797221202701934,-0.4131363830365868
East Africa,Rice,1.0729752843878229,0.4376616417835347,0.4780083349079214,-1.2351813697500953,1.5938763254090553,1.2425369416713665,Drip,Inorganic,1.2868857753712775,-0.9830025037131851,0.28416005224259866,0.787209311334643,Mild,-0.9830025037131851,1.849903949787863,-0.4952659907179887,1.1907231002740062,1.600486987565354
South India,Maize,-0.15287530421723608,-0.9983034355470198,1.660743325323172,1.4521344940171752,1.4010979793937561,1.3963851052796807,Sprinkler,Organic,-1.500238796605198,1.162250292945076,-0.013685770511408537,1.0154851736906365,Severe,1.162250292945076,0.03498275432416696,0.8136818772022629,-0.3669409551499907,2.5260726749363775
South USA,Cotton,-0.8215210798199951,0.1641444841967621,-1.7639481817336466,0.7098271802467537,1.5248315986447103,-1.3196267061132545,Manual,Organic,0.5726661489289923,0.03003353915321595,0.5482281386802772,0.8442782769236413,Severe,0.03003353915321595,-0.7285619169120201,-0.21155431156031548,-0.7768427521736347,-0.5418548565390519
South USA,Cotton,1.0118306854388976,1.241118292194678,-0.29301510821088184,0.9107389340764278,-0.45627353168272017,-0.14209653080346354,Drip,Mixed,-1.3956078959162008,0.20880460554140437,-1.6211838393976163,0.38772655221165514,Mild,0.20880460554140437,-0.8367165042927861,1.4914350866951098,1.3855888037841686,-0.5059639612253086
North India,Soybean,1.3885603112209832,0.762463266417826,-1.6048778111872914,1.4489498142528177,0.5834990367189439,1.3608816829085308,Drip,Inorganic,-0.38948322045026434,-0.3870989490858904,-0.48343751397297263,0.7301403457456447,Mild,-0.3870989490858904,-1.0563699512416742,2.3774200440058233,1.625828282667989,-0.8352440365177041
South India,Maize,-0.8284245022819705,-1.3572947048796584,-0.019788354095966052,1.427626306265382,0.2608345710479476,1.6094056395065772,Sprinkler,Mixed,0.9593455645187645,1.6389731366469118,-0.8212148771362668,-0.525376897212318,Severe,1.6389731366469118,-0.6729516942132212,0.11555498952694856,-1.0249456400209584,0.1774700045184634
East Africa,Soybean,1.2110437336273305,-0.1435623180883563,0.18045317118003382,1.0336952658481369,1.3518779761558075,-0.18943442729832954,Manual,Mixed,1.5886473585178054,1.6389731366469118,1.281042222204216,-0.7536527595683113,Severe,1.6389731366469118,-0.3251342736417567,1.7875806331155621,1.134909589573451,1.1394657666823342
North India,Rice,-0.6992318819221455,0.6257046876244398,0.04758262637072537,1.2055295087858526,0.05711844653532681,0.4318754641967862,Manual,Inorganic,1.6712906061634627,0.03003353915321595,-0.5507117185515211,-1.0960665531023013,Severe,0.03003353915321595,-0.650666358147157,0.13575219559012872,-0.5771626864970143,0.07899557779503832
South India,Soybean,0.5729702574990339,-0.3487001862784357,-0.5269421237202274,0.4129596404736175,-0.6066679860208966,0.31353072295962114,Sprinkler,Inorganic,-0.5995032167607877,-0.6254603709368083,-1.147213075124399,-0.7536527595683113,Severe,-0.6254603709368083,-0.7801022794353685,0.6966356595022499,0.46166705697403526,-0.7474152784689776
South India,Maize,-0.6706319888653903,1.5146354497814507,0.5042081606449682,-1.2667512387185071,0.10770567208544028,-1.1480268313193653,Sprinkler,Mixed,0.7273379151649011,-1.2213639255641031,-1.182951164545133,-1.267273449869296,Moderate,-1.2213639255641031,1.4727419066694925,-1.0832261694624792,-0.3943956715855906,0.4401847783569923
Central USA,Rice,-0.9438102777178451,0.659894332322787,0.6801212763079956,1.5622136423938744,-1.216449137246593,-0.2012689014220458,Sprinkler,Mixed,-0.6078433610186061,1.7581538475723708,-0.03005045729600401,-1.2102044842802975,Moderate,1.7581538475723708,-0.9242993539836912,0.057402213227031366,-0.8245077443991422,-0.5268808998709408
Central USA,Cotton,1.4408290812902256,1.5659199168289708,1.011361930269229,1.6177378417637565,0.5568382016317217,1.0472681186300443,Sprinkler,Inorganic,0.7144486013119086,1.6389731366469118,-1.5960742731125026,0.38772655221165514,Mild,1.6389731366469118,-0.4978539763252055,2.6069084253738137,1.967565270410608,1.1941048762353295
South USA,Maize,-1.3323743420061742,-1.562432573069738,0.5902933023524068,0.19626295215973805,-0.9628293983399413,1.5265643206405615,Manual,Organic,-1.560136196274986,-0.089147171772243,0.5755963726726396,-0.06882517250033172,Severe,-0.089147171772243,-0.43705422132773314,-0.8055392428594226,-1.4809598380958393,-0.3665719382936096
Central USA,Cotton,-1.1410509194885705,1.172739002797985,-0.4277570691442647,-0.532751785202931,-0.7495427176421643,-0.5444686510098241,Sprinkler,Mixed,-1.3379850810439993,1.043069582019617,1.651352923626261,1.5861748295806193,Severe,1.043069582019617,-0.26859030780845966,-0.9522233302332601,-0.9613898549680234,-0.7811619446106824
